order_id,order_date,channel,sku,quantity,unit_price,discount,customer_id,country,shipping_method
ORD-005920,2025-03-14,own_store,VH-1113,1,10.28,0.0,VH-C102872,NL,standard
ORD-005920,2025-03-14,own_store,VH-1034,3,45.43,0.0,VH-C102872,NL,standard
ORD-005920,2025-03-14,own_store,VH-1031,1,62.2,0.0,VH-C102872,NL,standard
ORD-005921,2025-03-15,marketplace, staisteestanmixe ,2,72.91,0.0,VH-C103638,BE,standard
ORD-005921,2025-03-15,marketplace,slate-platter ,1,65.84,0.0,VH-C103638,BE,standard
ORD-005922,2025-03-18,own_store,VH-1037,2,38.88,0.0,VH-C101330,BE,standard
ORD-005923,2025-03-03,marketplace, staisteestanmixe  ,1,76.04,15.65,VH-C100725,IT,standard
ORD-005923,2025-03-03,marketplace,vh bamboo turner  ,1,8.78,1.72,VH-C100725,IT,standard
ORD-005924,2025-03-27,marketplace, marbturn  ,1,29.24,0.0,VH-C105234,FR,standard
ORD-005925,2025-03-26,amazon,B0HK5F3DG1,1,7.16,0.0,VH-C100589,IT,standard
ORD-005925,2025-03-26,amazon,B0NTQBZ4V2,1,21.35,0.0,VH-C100589,IT,standard
ORD-005925,2025-03-26,amazon,B0ZM4P1CPY,1,70.16,6.5,VH-C100589,IT,standard
ORD-005926,2025-03-28,marketplace, glasstorjarsetof6  ,1,36.84,1.94,VH-C104387,IT,standard
ORD-005926,2025-03-28,marketplace, vh stainless steel muffin tray  ,1,21.28,3.98,VH-C104387,IT,standard
ORD-005927,2025-03-13,marketplace,melamine-tumbler-set  ,1,20.1,1.28,VH-C101416,AT,standard
ORD-005928,2025-03-02,amazon,B00RADH5S3,2,56.01,0.0,VH-C102756,IE,standard
ORD-005928,2025-03-02,amazon,B044FDSE6A,3,22.54,0.0,VH-C102756,IE,standard
ORD-005929,2025-03-22,amazon,B0TBF17EBH,3,44.58,0.0,VH-C101670,AT,standard
ORD-005930,2025-03-26,amazon,B0WXUN8SX9,1,74.22,0.0,VH-C100606,DE,standard
ORD-005930,2025-03-26,amazon,B06AAM59LS,1,91.46,0.0,VH-C100606,DE,standard
ORD-005930,2025-03-26,amazon,B0RXXN9M2M,2,24.87,0.0,VH-C100606,DE,standard
ORD-005931,2025-03-28,own_store,VH-1017,2,38.49,4.03,VH-C100061,DE,standard
ORD-005932,2025-03-17,marketplace, borosilicate-food-chopper  ,2,45.24,0.0,VH-C102217,DE,standard
ORD-005932,2025-03-17,marketplace, vh marble water bottle  ,2,19.56,2.04,VH-C102217,DE,standard
ORD-005933,2025-03-29,marketplace, stoneware_loaf_tin  ,2,39.28,0.0,VH-C103057,ES,express
ORD-005934,2025-03-14,amazon,B00RADH5S3,1,60.1,0.0,VH-C103956,FR,standard
ORD-005934,2025-03-14,amazon,B0TE7M6JWU,1,31.62,0.0,VH-C103956,FR,standard
ORD-005935,2025-03-25,own_store,VH-1061,1,71.11,0.0,VH-C104039,BE,standard
ORD-005936,2025-03-22,own_store,VH-1055,2,107.75,7.4,VH-C100509,NL,express
ORD-005937,2025-03-14,amazon,B0TBF17EBH,1,44.37,8.18,VH-C104063,DE,standard
ORD-005938,2025-03-19,amazon,B0TBF17EBH,1,43.11,0.0,VH-C100084,DE,standard
ORD-005939,2025-03-30,amazon,B0PLGQ0WUW,1,21.02,0.0,VH-C102596,NL,standard
ORD-005940,2025-03-30,own_store,VH-1085,1,27.85,0.0,VH-C105721,AT,standard
ORD-005941,2025-03-30,amazon,B0PLGQ0WUW,2,22.07,0.0,VH-C101606,ES,standard
ORD-005941,2025-03-30,amazon,B0TBF17EBH,1,46.23,4.97,VH-C101606,ES,standard
ORD-005942,2025-03-12,amazon,B044FDSE6A,3,24.54,6.53,VH-C100977,IE,standard
ORD-005942,2025-03-12,amazon,B0W8N8XWYK,1,28.06,5.32,VH-C100977,IE,standard
ORD-005943,2025-03-17,marketplace,staisteestanmixe ,1,72.22,0.0,VH-C103768,DE,standard
ORD-005943,2025-03-17,marketplace, vh marble water bottle ,1,19.1,0.0,VH-C103768,DE,standard
ORD-005944,2025-03-28,own_store,VH-1092,1,37.36,7.77,VH-C100702,NL,standard
ORD-005944,2025-03-28,own_store,VH-1113,3,10.43,0.0,VH-C100702,NL,standard
ORD-005944,2025-03-28,own_store,VH-1064,1,77.75,0.0,VH-C100702,NL,standard
ORD-005944,2025-03-28,own_store,VH-1057,1,90.14,0.0,VH-C100702,NL,standard
ORD-005945,2025-03-23,own_store,VH-1037,1,39.09,0.0,VH-C100751,BE,standard
ORD-005946,2025-03-06,own_store,VH-1064,1,79.28,9.97,VH-C100032,AT,express
ORD-005946,2025-03-06,own_store,VH-1061,1,67.4,12.58,VH-C100032,AT,express
ORD-005946,2025-03-06,own_store,VH-1080,1,83.3,0.0,VH-C100032,AT,express
ORD-005947,2025-03-26,amazon,B0W8N8XWYK,1,27.66,4.9,VH-C100246,ES,standard
ORD-005948,2025-03-05,amazon,B0XLHGCJNR,1,23.23,1.62,VH-C101497,DE,standard
ORD-005948,2025-03-05,amazon,B044FDSE6A,1,21.51,3.57,VH-C101497,DE,standard
ORD-005949,2025-03-16,amazon,B0GQ0AUTHT,2,20.52,0.0,VH-C102046,DE,express
ORD-005950,2025-03-12,amazon,B00RADH5S3,1,59.27,0.0,VH-C106520,DE,standard
ORD-005951,2025-03-24,amazon,B0TBF17EBH,1,42.42,8.57,VH-C100093,FR,standard
ORD-005952,2025-03-14,marketplace,melamine-tumbler-set  ,1,19.73,1.59,VH-C100319,BE,standard
ORD-005953,2025-03-27,amazon,B0WXUN8SX9,3,74.85,8.08,VH-C100379,IT,standard
ORD-005954,2025-03-23,amazon,B0G9FTWQ6C,1,68.6,0.0,VH-C100093,ES,standard
ORD-005955,2025-03-04,amazon,B0XLHGCJNR,2,23.48,3.71,VH-C100005,IT,standard
ORD-005956,2025-03-29,own_store,VH-1052,2,82.81,0.0,VH-C101436,NL,standard
ORD-005956,2025-03-29,own_store,VH-1060,1,47.77,13.96,VH-C101436,NL,standard
ORD-005956,2025-03-29,own_store,VH-1027,3,24.66,0.0,VH-C101436,NL,standard
ORD-005957,2025-03-23,marketplace, enamel elecric kettle ,1,157.11,0.0,VH-C101357,BE,express
ORD-005958,2025-03-12,marketplace, vh marble water bottle ,3,20.16,0.0,VH-C100472,ES,standard
ORD-005959,2025-03-27,amazon,B0GQ0AUTHT,3,20.93,0.0,VH-C101197,DE,express
ORD-005959,2025-03-27,amazon,B0DUGKZEZ8,1,16.46,0.0,VH-C101197,DE,express
ORD-005960,2025-03-04,amazon,B0W3L9K2TT,1,27.75,0.0,VH-C101592,IT,standard
ORD-005961,2025-03-19,amazon,B0GQ0AUTHT,1,19.96,0.0,VH-C103318,ES,standard
ORD-005962,2025-03-01,own_store,VH-1105,1,13.74,3.61,VH-C101093,AT,standard
ORD-005962,2025-03-01,own_store,VH-1022,1,24.38,0.0,VH-C101093,AT,standard
ORD-005963,2025-03-03,amazon,B0TBXU1FDC,3,26.98,0.0,VH-C100158,FR,standard
ORD-005963,2025-03-03,amazon,B0CVL56XRT,2,23.84,0.0,VH-C100158,FR,standard
ORD-005963,2025-03-03,amazon,B0TBF17EBH,1,43.97,12.99,VH-C100158,FR,standard
ORD-005964,2025-03-13,amazon,B0TE7M6JWU,1,30.2,0.0,VH-C100212,BE,standard
ORD-005964,2025-03-13,amazon,B0S1ZHPN2M,2,8.65,0.0,VH-C100212,BE,standard
ORD-005964,2025-03-13,amazon,B0NTQBZ4V2,2,21.7,0.0,VH-C100212,BE,standard
ORD-005965,2025-03-27,own_store,VH-1019,1,27.13,0.0,VH-C100052,DE,standard
ORD-005965,2025-03-27,own_store,VH-1034,2,44.41,0.0,VH-C100052,DE,standard
ORD-005966,2025-03-20,own_store,VH-1038,1,113.41,0.0,VH-C104971,DE,standard
ORD-005967,2025-03-06,amazon,B0AH374DW8,1,28.93,0.0,VH-C101227,BE,standard
ORD-005967,2025-03-06,amazon,B0MT6315WC,1,84.16,16.06,VH-C101227,BE,standard
ORD-005967,2025-03-06,amazon,B01J3QMR6K,2,31.61,5.84,VH-C101227,BE,standard
ORD-005968,2025-03-20,amazon,B0WXUN8SX9,1,72.81,0.0,VH-C102022,FR,express
ORD-005968,2025-03-20,amazon,B0NNFJVLCD,2,26.09,0.0,VH-C102022,FR,express
ORD-005969,2025-03-09,own_store,VH-1070,1,108.51,8.55,VH-C100358,FR,standard
ORD-005970,2025-03-28,own_store,VH-1039,1,31.23,0.0,VH-C106534,IE,standard
ORD-005971,2025-03-16,marketplace, glasstorjarsetof6 ,1,35.84,0.0,VH-C100946,BE,standard
ORD-005972,2025-03-15,amazon,B0CVL56XRT,2,23.68,0.0,VH-C102955,DE,express
ORD-005973,2025-03-16,marketplace, stoneware-spatula-set ,1,20.7,0.0,VH-C101916,FR,standard
ORD-005974,2025-03-06,amazon,B0NNFJVLCD,1,26.48,0.0,VH-C103383,FR,standard
ORD-005974,2025-03-06,amazon,B0WXUN8SX9,1,73.94,0.0,VH-C103383,FR,standard
ORD-005974,2025-03-06,amazon,B0AH374DW8,1,27.37,0.0,VH-C103383,FR,standard
ORD-005975,2025-03-16,amazon,B00H6QEFH6,1,74.17,0.0,VH-C103589,NL,standard
ORD-005976,2025-03-18,own_store,VH-1053,1,53.9,0.0,VH-C101720,PL,express
ORD-005976,2025-03-18,own_store,VH-1076,1,31.22,8.97,VH-C101720,PL,express
ORD-005977,2025-03-08,amazon,B0WXUN8SX9,3,76.39,0.0,VH-C101304,DE,standard
ORD-005978,2025-03-15,own_store,VH-1031,1,62.43,0.0,VH-C101651,NL,standard
ORD-005978,2025-03-15,own_store,VH-1084,1,133.58,0.0,VH-C101651,NL,standard
ORD-005978,2025-03-15,own_store,VH-1017,2,38.0,0.0,VH-C101651,NL,standard
ORD-005978,2025-03-15,own_store,VH-1035,1,48.51,0.0,VH-C101651,NL,standard
ORD-005979,2025-03-09,marketplace,vh bamboo turner ,1,7.85,0.75,VH-C101051,FR,standard
ORD-005980,2025-03-18,amazon,B06AAM59LS,2,88.96,0.0,VH-C102313,IT,standard
ORD-005981,2025-03-15,marketplace, staisteestanmixe  ,1,73.36,0.0,VH-C102841,FR,standard
ORD-005982,2025-03-07,amazon,B0CZC3PXCW,1,41.16,0.0,VH-C100006,IT,standard
ORD-005983,2025-03-11,own_store,VH-1071,1,133.27,0.0,VH-C100084,DE,express
ORD-005984,2025-03-27,own_store,VH-1055,1,107.45,0.0,VH-C106024,DE,standard
ORD-005985,2025-03-30,amazon,B0WXUN8SX9,1,70.0,0.0,VH-C102705,IT,express
ORD-005986,2025-03-11,amazon,B0W3L9K2TT,1,26.16,7.68,VH-C101180,ES,standard
ORD-005987,2025-03-24,amazon,B04FTSGMDD,1,123.02,0.0,VH-C103016,DE,standard
ORD-005988,2025-03-05,own_store,VH-1012,1,85.01,0.0,VH-C102821,SE,standard
ORD-005989,2025-03-09,own_store,VH-1086,3,21.56,0.0,VH-C104981,IT,standard
ORD-005990,2025-03-22,own_store,VH-1112,2,56.16,0.0,VH-C100574,DE,standard
ORD-005990,2025-03-22,own_store,VH-1035,1,46.23,13.14,VH-C100574,DE,standard
ORD-005991,2025-03-08,marketplace, coppapro  ,1,21.19,0.0,VH-C100498,ES,standard
ORD-005992,2025-03-20,own_store,VH-1111,3,15.58,4.59,VH-C100406,SE,standard
ORD-005993,2025-03-29,own_store,VH-1076,3,29.79,4.53,VH-C100115,BE,standard
ORD-005994,2025-03-06,amazon,B07YF2T8JE,1,41.84,0.0,VH-C100805,IT,standard
ORD-005995,2025-03-03,own_store,VH-1033,1,14.45,0.0,VH-C100071,DE,standard
ORD-005996,2025-03-23,amazon,B044FDSE6A,1,23.43,0.0,VH-C102991,DE,standard
ORD-005997,2025-03-08,amazon,B0WXUN8SX9,1,74.9,6.38,VH-C100579,FR,standard
ORD-005998,2025-03-18,amazon,B0TBF17EBH,1,45.35,0.0,VH-C100391,NL,express
ORD-005999,2025-03-12,own_store,VH-1028,1,30.88,0.0,VH-C100868,DE,standard
ORD-006000,2025-03-13,own_store,VH-1113,2,10.34,0.0,VH-C106796,DE,standard
ORD-006001,2025-03-05,own_store,VH-1057,1,93.15,20.95,VH-C102550,IE,express
ORD-006001,2025-03-05,own_store,VH-1000,1,33.79,3.14,VH-C102550,IE,express
ORD-006001,2025-03-05,own_store,VH-1102,1,107.93,0.0,VH-C102550,IE,express
ORD-006001,2025-03-05,own_store,VH-1087,2,35.69,5.5,VH-C102550,IE,express
ORD-006002,2025-03-31,own_store,VH-1027,1,24.07,0.0,VH-C100451,FR,standard
ORD-006002,2025-03-31,own_store,VH-1087,2,35.57,4.65,VH-C100451,FR,standard
ORD-006003,2025-03-13,amazon,B0ZM4P1CPY,3,67.97,8.93,VH-C102689,IT,standard
ORD-006004,2025-03-25,amazon,B0L1F47G91,1,37.18,0.0,VH-C106990,FR,standard
ORD-006005,2025-03-24,amazon,B09Q1GC9N5,2,21.69,3.68,VH-C102214,ES,express
ORD-006006,2025-03-11,marketplace, borosilicte turner  ,1,9.19,0.0,VH-C103936,FR,standard
ORD-006007,2025-03-08,marketplace, ceraplacset ,2,25.51,0.0,VH-C102458,FR,standard
ORD-006008,2025-03-26,marketplace, vh acacia hand blender  ,3,69.38,0.0,VH-C104152,DE,standard
ORD-006009,2025-03-19,amazon,B0B1RBATAH,1,33.71,0.0,VH-C101130,NL,express
ORD-006009,2025-03-19,amazon,B0LZTYNZMM,1,57.81,0.0,VH-C101130,NL,express
ORD-006010,2025-03-25,marketplace, cast-iron-casserole-5l  ,1,42.34,9.1,VH-C103237,ES,express
ORD-006010,2025-03-25,marketplace, oak placeat set ,1,25.69,0.0,VH-C103237,ES,express
ORD-006011,2025-03-29,amazon,B0S1TJJESE,3,54.5,0.0,VH-C100207,DE,standard
ORD-006011,2025-03-29,amazon,B0PSBKCKDF,1,68.71,0.0,VH-C100207,DE,standard
ORD-006012,2025-03-15,own_store,VH-1023,2,187.09,0.0,VH-C102171,DE,standard
ORD-006013,2025-03-27,amazon,B0G9FTWQ6C,1,66.18,0.0,VH-C100554,DE,standard
ORD-006013,2025-03-27,amazon,B07LLE55WZ,3,73.93,0.0,VH-C100554,DE,standard
ORD-006014,2025-03-11,own_store,VH-1030,1,149.19,0.0,VH-C100363,DE,express
ORD-006014,2025-03-11,own_store,VH-1053,1,53.33,0.0,VH-C100363,DE,express
ORD-006014,2025-03-11,own_store,VH-1014,3,25.89,0.0,VH-C100363,DE,express
ORD-006015,2025-03-25,amazon,B00RADH5S3,1,57.86,0.0,VH-C100103,NL,standard
ORD-006015,2025-03-25,amazon,B00E7ZCXW5,1,98.86,15.66,VH-C100103,NL,standard
ORD-006015,2025-03-25,amazon,B0WXUN8SX9,1,73.09,0.0,VH-C100103,NL,standard
ORD-006016,2025-03-21,own_store,VH-1090,1,10.53,2.92,VH-C100312,DE,standard
ORD-006017,2025-03-11,own_store,VH-1093,1,28.32,7.99,VH-C104739,DE,standard
ORD-006018,2025-03-17,amazon,B0R3PJRMZ0,1,21.25,0.0,VH-C106343,IE,standard
ORD-006019,2025-03-10,marketplace,stneware grill pan  ,1,115.18,15.69,VH-C102929,FR,standard
ORD-006020,2025-03-31,own_store,VH-1087,1,36.42,0.0,VH-C101907,IE,standard
ORD-006021,2025-03-29,marketplace, terrapro ,1,14.0,2.05,VH-C101355,ES,standard
ORD-006022,2025-03-09,amazon,B07LLE55WZ,3,76.64,0.0,VH-C102810,SE,standard
ORD-006023,2025-03-14,amazon,B00RADH5S3,1,57.71,0.0,VH-C105346,IT,express
ORD-006023,2025-03-14,amazon,B0WXUN8SX9,2,74.55,15.18,VH-C105346,IT,express
ORD-006023,2025-03-14,amazon,B0NNFJVLCD,1,27.13,0.0,VH-C105346,IT,express
ORD-006023,2025-03-14,amazon,B0R3PJRMZ0,1,20.59,0.0,VH-C105346,IT,express
ORD-006024,2025-03-27,own_store,VH-1001,1,90.47,17.63,VH-C102657,DE,standard
ORD-006025,2025-03-13,own_store,VH-1013,1,61.2,0.0,VH-C102143,DE,express
ORD-006026,2025-03-14,own_store,VH-1072,1,71.99,0.0,VH-C101138,FR,standard
ORD-006027,2025-03-02,amazon,B07BFW8H1T,1,92.25,0.0,VH-C103884,FR,standard
ORD-006028,2025-03-03,marketplace,vh linen loaf tin  ,1,24.78,4.09,VH-C100871,ES,standard
ORD-006029,2025-03-25,amazon,B0S1TJJESE,1,58.83,7.77,VH-C102477,FR,standard
ORD-006030,2025-03-24,marketplace, boropastbowlset  ,1,47.97,0.0,VH-C100188,DE,standard
ORD-006031,2025-03-16,marketplace,vh acacia hand blender  ,1,71.14,0.0,VH-C100944,ES,standard
ORD-006032,2025-03-28,own_store,VH-1084,3,130.27,0.0,VH-C103374,DE,express
ORD-006032,2025-03-28,own_store,VH-1061,1,70.5,0.0,VH-C103374,DE,express
ORD-006032,2025-03-28,own_store,VH-1101,1,88.68,16.53,VH-C103374,DE,express
ORD-006033,2025-03-11,amazon,B0JJCQQ73Q,1,41.16,12.22,VH-C100088,DE,standard
ORD-006034,2025-03-23,own_store,VH-1027,2,23.98,2.57,VH-C103483,DE,standard
ORD-006035,2025-03-23,amazon,B0QGLWA5EL,1,10.28,0.0,VH-C100064,DE,standard
ORD-006036,2025-03-04,amazon,B0NTQBZ4V2,1,22.22,2.71,VH-C101303,IT,standard
ORD-006037,2025-03-15,own_store,VH-1070,2,107.95,0.0,VH-C102760,AT,standard
ORD-006038,2025-03-21,own_store,VH-1057,2,86.61,0.0,VH-C106530,PL,standard
ORD-006039,2025-03-23,amazon,B0PSBKCKDF,3,69.99,0.0,VH-C100752,FR,express
ORD-006040,2025-03-19,amazon,B0TBF17EBH,1,45.64,6.6,VH-C100854,ES,standard
ORD-006041,2025-03-10,amazon,B00RADH5S3,1,57.47,0.0,VH-C100058,AT,standard
ORD-006042,2025-03-04,amazon,B0TBF17EBH,1,46.06,0.0,VH-C101046,IT,standard
ORD-006043,2025-03-25,amazon,B0JJCQQ73Q,1,38.47,0.0,VH-C101647,IT,standard
ORD-006044,2025-03-29,marketplace,cast irn casserole 5l ,1,42.9,2.61,VH-C102771,DE,standard
ORD-006045,2025-03-25,marketplace, vh acacia hand blender  ,2,69.06,0.0,VH-C103532,ES,express
ORD-006045,2025-03-25,marketplace,coppapro ,2,21.96,0.0,VH-C103532,ES,express
ORD-006046,2025-03-02,amazon,B00RADH5S3,1,58.67,12.96,VH-C100017,IT,standard
ORD-006047,2025-03-01,amazon,B0YMGZD1WQ,1,27.87,0.0,VH-C100313,BE,standard
ORD-006048,2025-03-21,amazon,B0TBF17EBH,1,43.73,11.62,VH-C103545,IT,standard
ORD-006049,2025-03-05,amazon,B0S1TJJESE,1,56.5,0.0,VH-C100023,NL,standard
ORD-006049,2025-03-05,amazon,B0XDTY1E1W,1,52.63,0.0,VH-C100023,NL,standard
ORD-006050,2025-03-14,amazon,B00RADH5S3,1,61.3,0.0,VH-C100621,ES,standard
ORD-006051,2025-03-11,marketplace,glasstorjarsetof6  ,1,35.4,0.0,VH-C104678,IT,express
ORD-006052,2025-03-12,amazon,B0C14B2M8L,1,11.05,0.0,VH-C101783,FR,standard
ORD-006053,2025-03-02,amazon,B0L1F47G91,2,36.49,7.25,VH-C104440,IT,standard
ORD-006054,2025-03-15,amazon,B0NTQBZ4V2,1,21.74,0.0,VH-C103497,FR,standard
ORD-006055,2025-03-03,marketplace,marbplat  ,1,68.54,0.0,VH-C101966,ES,standard
ORD-006056,2025-03-28,own_store,VH-1098,1,27.14,0.0,VH-C101196,ES,standard
ORD-006057,2025-03-08,amazon,B0PSBKCKDF,1,68.48,15.82,VH-C102561,DE,standard
ORD-006057,2025-03-08,amazon,B01V4ZLB05,1,69.16,0.0,VH-C102561,DE,standard
ORD-006057,2025-03-08,amazon,B0TBF17EBH,1,44.3,9.19,VH-C102561,DE,standard
ORD-006058,2025-03-16,marketplace,enaml mug set ,1,23.3,4.99,VH-C101248,IT,standard
ORD-006058,2025-03-16,marketplace,bamboo-cake-tin  ,1,22.4,0.0,VH-C101248,IT,standard
ORD-006059,2025-03-10,own_store,VH-1044,1,74.88,5.6,VH-C100821,ES,standard
ORD-006059,2025-03-10,own_store,VH-1113,1,10.58,0.0,VH-C100821,ES,standard
ORD-006060,2025-03-08,marketplace, vh terracotta frying pan  ,3,49.41,0.0,VH-C103944,ES,standard
ORD-006061,2025-03-31,own_store,VH-1009,1,24.4,0.0,VH-C101184,DE,standard
ORD-006061,2025-03-31,own_store,VH-1053,1,51.47,0.0,VH-C101184,DE,standard
ORD-006062,2025-03-07,marketplace,ceramic salad owl ,1,38.93,0.0,VH-C105186,ES,standard
ORD-006062,2025-03-07,marketplace, staisteestanmixe  ,1,71.25,6.91,VH-C105186,ES,standard
ORD-006063,2025-03-17,own_store,VH-1000,1,33.19,0.0,VH-C101029,DE,standard
ORD-006064,2025-03-01,amazon,B0XLHGCJNR,2,22.76,0.0,VH-C100045,FR,standard
ORD-006064,2025-03-01,amazon,B0R3PJRMZ0,1,21.58,0.0,VH-C100045,FR,standard
ORD-006065,2025-03-26,amazon,B0XS5B40FN,1,54.63,13.64,VH-C100367,DE,express
ORD-006066,2025-03-12,amazon,B00RADH5S3,1,59.93,3.8,VH-C100614,PL,standard
ORD-006067,2025-03-26,amazon,B00RADH5S3,2,62.39,10.17,VH-C100638,DE,standard
ORD-006068,2025-03-05,amazon,B0JJCQQ73Q,1,38.99,9.87,VH-C103353,ES,standard
ORD-006069,2025-03-26,amazon,B0NTQBZ4V2,1,20.75,5.89,VH-C101380,FR,standard
ORD-006070,2025-03-25,marketplace,vh stainless steel muffin tray  ,1,21.61,3.09,VH-C100727,NL,standard
ORD-006070,2025-03-25,marketplace, enamel_water_bottle  ,1,23.58,0.0,VH-C100727,NL,standard
ORD-006071,2025-03-11,own_store,VH-1001,2,85.69,0.0,VH-C101306,DE,standard
ORD-006072,2025-03-03,own_store,VH-1014,1,25.25,0.0,VH-C102626,DE,standard
ORD-006073,2025-03-07,marketplace, borosilicte turner ,1,8.95,1.02,VH-C104123,DE,standard
ORD-006074,2025-03-22,amazon,B0HK5F3DG1,1,7.08,0.0,VH-C100106,FR,standard
ORD-006075,2025-03-04,amazon,B0WXUN8SX9,2,73.24,0.0,VH-C103724,ES,standard
ORD-006076,2025-03-16,amazon,B07LLE55WZ,1,73.68,0.0,VH-C101703,FR,express
ORD-006077,2025-03-03,marketplace,bamboo-serving-spoon ,2,12.99,1.71,VH-C100298,DE,standard
ORD-006077,2025-03-03,marketplace, borosilicate-dinner-plate-set ,1,20.25,0.0,VH-C100298,DE,standard
ORD-006078,2025-03-29,amazon,B0PB2ANK9N,4,32.67,8.04,VH-C100049,NL,standard
ORD-006078,2025-03-29,amazon,B0SFE1R7XM,1,17.6,0.0,VH-C100049,NL,standard
ORD-006079,2025-03-25,marketplace, terracotta saut pan ,1,64.95,5.35,VH-C102038,IT,standard
ORD-006080,2025-03-05,amazon,B044FDSE6A,1,25.49,0.0,VH-C107762,ES,standard
ORD-006081,2025-03-12,own_store,VH-1015,1,117.29,0.0,VH-C100002,DE,standard
ORD-006082,2025-03-17,marketplace,stoneware-electric-kettle  ,1,90.98,0.0,VH-C100388,DE,standard
ORD-006082,2025-03-17,marketplace, acacsauc ,1,105.53,0.0,VH-C100388,DE,standard
ORD-006082,2025-03-17,marketplace,staisteestanmixe ,1,76.52,13.61,VH-C100388,DE,standard
ORD-006083,2025-03-15,own_store,VH-1061,2,67.32,0.0,VH-C101474,IT,express
ORD-006084,2025-03-18,own_store,VH-1092,1,38.27,0.0,VH-C100844,FR,standard
ORD-006084,2025-03-18,own_store,VH-1027,1,23.77,0.0,VH-C100844,FR,standard
ORD-006085,2025-03-11,amazon,B0PLGQ0WUW,1,20.91,5.52,VH-C107098,DE,standard
ORD-006085,2025-03-11,amazon,B0TBF17EBH,1,45.09,0.0,VH-C107098,DE,standard
ORD-006086,2025-03-26,amazon,B09Q1GC9N5,1,21.58,0.0,VH-C100520,SE,standard
ORD-006086,2025-03-26,amazon,B0NTQBZ4V2,1,22.08,0.0,VH-C100520,SE,standard
ORD-006086,2025-03-26,amazon,B0L1F47G91,4,36.67,0.0,VH-C100520,SE,standard
ORD-006087,2025-03-08,own_store,VH-1044,1,70.11,18.24,VH-C103754,ES,standard
ORD-006087,2025-03-08,own_store,VH-1036,1,73.0,16.82,VH-C103754,ES,standard
ORD-006088,2025-03-02,amazon,B0PFWXAFNA,1,8.79,0.0,VH-C101339,ES,standard
ORD-006088,2025-03-02,amazon,B0CZC3PXCW,1,43.99,0.0,VH-C101339,ES,standard
ORD-006088,2025-03-02,amazon,B044FDSE6A,1,22.52,4.52,VH-C101339,ES,standard
ORD-006089,2025-03-09,own_store,VH-1019,1,26.92,0.0,VH-C106456,IT,express
ORD-006089,2025-03-09,own_store,VH-1054,2,31.24,0.0,VH-C106456,IT,express
ORD-006090,2025-03-31,own_store,VH-1024,1,24.89,0.0,VH-C101909,AT,express
ORD-006091,2025-03-03,marketplace,marble_placemat_set  ,1,26.51,0.0,VH-C101845,PL,standard
ORD-006092,2025-03-27,own_store,VH-1035,1,47.6,0.0,VH-C104878,SE,standard
ORD-006093,2025-03-04,marketplace, vh bamboo kitchen utensil set ,1,23.09,0.0,VH-C100770,DE,express
ORD-006094,2025-03-03,marketplace,marbturn ,3,29.4,0.0,VH-C100883,ES,standard
ORD-006095,2025-03-10,marketplace,coppapro  ,1,20.39,4.12,VH-C103517,DE,standard
ORD-006096,2025-03-23,amazon,B00E7ZCXW5,1,102.64,5.98,VH-C100558,BE,express
ORD-006096,2025-03-23,amazon,B0TBF17EBH,1,44.8,0.0,VH-C100558,BE,express
ORD-006096,2025-03-23,amazon,B0DF2MFPCY,1,59.92,3.16,VH-C100558,BE,express
ORD-006097,2025-03-26,amazon,B0PFWXAFNA,1,8.68,0.0,VH-C100420,DE,standard
ORD-006098,2025-03-10,own_store,VH-1085,1,29.48,0.0,VH-C100224,SE,standard
ORD-006099,2025-03-30,amazon,B0TBF17EBH,1,44.52,0.0,VH-C101586,IT,standard
ORD-006100,2025-03-10,own_store,VH-1024,1,24.26,0.0,VH-C102693,DE,standard
ORD-006101,2025-03-26,amazon,B0AH374DW8,1,27.31,2.83,VH-C100285,FR,standard
ORD-006101,2025-03-26,amazon,B0HC6GKYNZ,1,32.25,0.0,VH-C100285,FR,standard
ORD-006102,2025-03-29,amazon,B0HC6GKYNZ,1,31.47,5.4,VH-C100807,ES,standard
ORD-006102,2025-03-29,amazon,B0R6SMCWAT,1,21.86,5.86,VH-C100807,ES,standard
ORD-006103,2025-03-30,amazon,B0RXXN9M2M,1,24.92,0.0,VH-C104561,FR,standard
ORD-006104,2025-03-01,amazon,B00LHXS3KS,1,60.81,10.22,VH-C104146,DE,standard
ORD-006104,2025-03-01,amazon,B0DUGKZEZ8,3,15.43,0.0,VH-C104146,DE,standard
ORD-006104,2025-03-01,amazon,B069P5PLP6,2,16.48,1.35,VH-C104146,DE,standard
ORD-006104,2025-03-01,amazon,B06TDAT9ZQ,1,123.13,24.43,VH-C104146,DE,standard
ORD-006105,2025-03-01,own_store,VH-1019,1,25.46,0.0,VH-C106926,FR,standard
ORD-006105,2025-03-01,own_store,VH-1053,1,50.78,0.0,VH-C106926,FR,standard
ORD-006105,2025-03-01,own_store,VH-1117,2,33.76,0.0,VH-C106926,FR,standard
ORD-006106,2025-03-19,amazon,B0TBF17EBH,1,43.25,0.0,VH-C104121,IT,express
ORD-006107,2025-03-20,own_store,VH-1034,2,43.92,0.0,VH-C100741,PL,standard
ORD-006107,2025-03-20,own_store,VH-1027,2,23.99,0.0,VH-C100741,PL,standard
ORD-006108,2025-03-31,own_store,VH-1009,1,25.3,0.0,VH-C100006,IT,express
